Picture Name,Hue Degree,Value (Accumulated saturation for each degree of hue),TEMP1 range,TEMP2 range,TEMP name
Woman11.png,,,326 420,146 240,6
,0,1
,1,0.000236574
,2,0.156376
,3,0.188786
,4,0.222143
,5,0.176721
,6,0.266383
,7,0.180033
,8,0.259049
,9,0.186421
,10,0.64845
,11,0.139342
,12,0.34185
,13,0.28247
,14,0.221907
,15,0.483558
,16,0.464396
,17,0.45304
,18,0.488053
,19,0.410457
,20,0.635439
,21,0.501301
,22,0.543175
,23,0.387982
,24,0.471493
,25,0.479536
,26,0.563993
,27,0.400757
,28,0.498699
,29,0.345162
,30,0.816655
,31,0.520227
,32,0.558079
,33,0.553111
,34,0.489946
,35,0.387272
,36,0.39224
,37,0.307547
,38,0.234682
,39,0.189969
,40,0.305654
,41,0.157559
,42,0.193991
,43,0.233499
,44,0.0915543
,45,0.158505
,46,0.0787793
,47,0.0849302
,48,0.130116
,49,0.04282
,50,0.0799621
,51,0.102673
,52,0.046132
,53,0.018926
,54,0.136503
,55,0.0298084
,56,0.0163236
,57,0.0487343
,58,0.000709723
,59,0
,60,0.184291
,61,0
,62,0.00378519
,63,0.00946298
,64,0.00851668
,65,0.0101727
,66,0.00946298
,67,0.00780696
,68,0.0101727
,69,0.00236574
,70,0.0141945
,71,0
,72,0.0170334
,73,0.00331204
,74,0.000946298
,75,0.0130116
,76,0.00425834
,77,0.00520464
,78,0.00378519
,79,0.000236574
,80,0.0212917
,81,0.000946298
,82,0.00567779
,83,0.000236574
,84,0.0113556
,85,0.00473149
,86,0.0018926
,87,0.00118287
,88,0
,89,0
,90,0.0243672
,91,0
,92,0.000473149
,93,0.00118287
,94,0.00378519
,95,0
,96,0.00662408
,97,0.00236574
,98,0.000473149
,99,0
,100,0.0172699
,101,0.000236574
,102,0.00662408
,103,0.000236574
,104,0
,105,0.00851668
,106,0.00118287
,107,0
,108,0.00378519
,109,0.000236574
,110,0.0082801
,111,0.00331204
,112,0.00331204
,113,0.000473149
,114,0.000946298
,115,0
,116,0
,117,0
,118,0
,119,0
,120,0.066714
,121,0
,122,0
,123,0.000236574
,124,0.000236574
,125,0
,126,0.00260232
,127,0.00212917
,128,0.00283889
,129,0
,130,0.00520464
,131,0
,132,0.00757038
,133,0.000473149
,134,0.000236574
,135,0.00449491
,136,0.00283889
,137,0.00283889
,138,0.00236574
,139,0
,140,0.0137213
,141,0.000473149
,142,0.00236574
,143,0.000709723
,144,0.00780696
,145,0.00662408
,146,0.00662408
,147,0.00425834
,148,0.00165602
,149,0.000236574
,150,0.0376153
,151,0.00212917
,152,0.00615093
,153,0.00615093
,154,0.00780696
,155,0.00402176
,156,0.0158505
,157,0.00662408
,158,0.0118287
,159,0.000236574
,160,0.0442394
,161,0.00496806
,162,0.0172699
,163,0.00733381
,164,0.00307547
,165,0.0340667
,166,0.0120653
,167,0.00615093
,168,0.023894
,169,0.00615093
,170,0.0253135
,171,0.00662408
,172,0.0153773
,173,0.0165602
,174,0.0288621
,175,0.011119
,176,0.0193991
,177,0.00165602
,178,0
,179,0
,180,0.175065
,181,0
,182,0.00520464
,183,0.0151408
,184,0.0276792
,185,0.0328838
,186,0.0220014
,187,0.0160871
,188,0.0234209
,189,0.02555
,190,0.0714455
,191,0.0132482
,192,0.0527561
,193,0.0338301
,194,0.0149042
,195,0.0411639
,196,0.0411639
,197,0.0288621
,198,0.047788
,199,0.00851668
,200,0.0501538
,201,0.0321741
,202,0.0414005
,203,0.011119
,204,0.0269695
,205,0.0227111
,206,0.0231843
,207,0.00946298
,208,0.00969955
,209,0
,210,0.0508635
,211,0.00449491
,212,0.0120653
,213,0.00875325
,214,0.00875325
,215,0.00757038
,216,0.0092264
,217,0.00591436
,218,0.00331204
,219,0
,220,0.0182162
,221,0.00449491
,222,0.00709723
,223,0.00236574
,224,0.000236574
,225,0.0101727
,226,0.00378519
,227,0.00212917
,228,0.00969955
,229,0.0018926
,230,0.00780696
,231,0.00260232
,232,0.00141945
,233,0.00118287
,234,0.00118287
,235,0.000709723
,236,0
,237,0
,238,0
,239,0
,240,0.0600899
,241,0
,242,0
,243,0
,244,0
,245,0
,246,0.000709723
,247,0.000709723
,248,0.000709723
,249,0
,250,0.00212917
,251,0
,252,0.00638751
,253,0.000236574
,254,0
,255,0.00354862
,256,0
,257,0.00165602
,258,0
,259,0
,260,0.00875325
,261,0
,262,0.00118287
,263,0
,264,0.00615093
,265,0.00118287
,266,0
,267,0
,268,0
,269,0
,270,0.0115921
,271,0
,272,0
,273,0
,274,0.00118287
,275,0
,276,0.00449491
,277,0.000236574
,278,0.000236574
,279,0
,280,0.00780696
,281,0
,282,0.00118287
,283,0
,284,0
,285,0.00402176
,286,0.000236574
,287,0
,288,0.00212917
,289,0
,290,0.00662408
,291,0.0018926
,292,0.0018926
,293,0
,294,0
,295,0
,296,0
,297,0
,298,0
,299,0
,300,0.0515732
,301,0
,302,0
,303,0
,304,0
,305,0.000236574
,306,0.00378519
,307,0.000236574
,308,0.00118287
,309,0
,310,0.00851668
,311,0
,312,0.0196357
,313,0.00378519
,314,0
,315,0.00757038
,316,0.00757038
,317,0.00354862
,318,0.00709723
,319,0
,320,0.0203454
,321,0.00638751
,322,0.00212917
,323,0.00307547
,324,0.0167968
,325,0.00898983
,326,0.0139579
