Picture Name,Hue Degree,Value (Accumulated saturation for each degree of hue),TEMP1 range,TEMP2 range,TEMP name
Woman5.png,,,0 180,-1 -1,4
,0,0.535238
,1,0.00213561
,2,0.0473839
,3,0.09063
,4,0.0580619
,5,0.120796
,6,0.120796
,7,0.096236
,8,0.144688
,9,0.108649
,10,0.177256
,11,0.110651
,12,0.250267
,13,0.168313
,14,0.131073
,15,0.260411
,16,0.237987
,17,0.252136
,18,0.400694
,19,0.241858
,20,0.627202
,21,0.381874
,22,0.467165
,23,0.297784
,24,0.526695
,25,0.409103
,26,0.420448
,27,0.355713
,28,0.448612
,29,0.24386
,30,0.691137
,31,0.310331
,32,0.282034
,33,0.357848
,34,0.281767
,35,0.304191
,36,0.42512
,37,0.412707
,38,0.258009
,39,0.415643
,40,1
,41,0.268153
,42,0.388014
,43,0.236119
,44,0.128671
,45,0.310331
,46,0.132007
,47,0.0696743
,48,0.160972
,49,0.0847571
,50,0.0958356
,51,0.0700747
,52,0.115857
,53,0.0600641
,54,0.0795515
,55,0.0866257
,56,0.063134
,57,0.00600641
,58,0
,59,0
,60,0.607982
,61,0
,62,0.00306994
,63,0.0244261
,64,0.0655366
,65,0.0436466
,66,0.0760812
,67,0.0615323
,68,0.0920982
,69,0.022157
,70,0.0860918
,71,0.011212
,72,0.106113
,73,0.054725
,74,0.00840897
,75,0.0942338
,76,0.0516551
,77,0.0592632
,78,0.0699413
,79,0.00240256
,80,0.117058
,81,0.0472504
,82,0.0583289
,83,0.0260278
,84,0.0772824
,85,0.0663374
,86,0.0563267
,87,0.0509877
,88,0.0305659
,89,0
,90,0.191404
,91,0.0172184
,92,0.0619327
,93,0.0615323
,94,0.0453817
,95,0.0336359
,96,0.0924987
,97,0.0581954
,98,0.0464495
,99,0.00347037
,100,0.118393
,101,0.0329685
,102,0.0866257
,103,0.0336359
,104,0.016284
,105,0.0820876
,106,0.0644688
,107,0.0169514
,108,0.0927656
,109,0.0276295
,110,0.063134
,111,0.0449813
,112,0.0535238
,113,0.040977
,114,0.0694074
,115,0.0475174
,116,0.0234917
,117,0.00573946
,118,0
,119,0
,120,0.382675
,121,0
,122,0.00507208
,123,0.0217565
,124,0.0415109
,125,0.0664709
,126,0.0798185
,127,0.0619327
,128,0.0616658
,129,0.0413775
,130,0.109851
,131,0.0258943
,132,0.117058
,133,0.0646022
,134,0.0180192
,135,0.093166
,136,0.0706086
,137,0.0816871
,138,0.106113
,139,0.0130806
,140,0.131607
,141,0.107982
,142,0.0955686
,143,0.0639349
,144,0.136145
,145,0.128804
,146,0.11519
,147,0.123865
,148,0.148158
,149,0.0146823
,150,0.295248
,151,0.149359
,152,0.195542
,153,0.211959
,154,0.212493
,155,0.24386
,156,0.387213
,157,0.268687
,158,0.327816
,159,0.242926
,160,0.548318
,161,0.344367
,162,0.446743
,163,0.382675
,164,0.405099
,165,0.66284
,166,0.489589
,167,0.384944
,168,0.694474
,169,0.622531
,170,0.799119
,171,0.481313
,172,0.679792
,173,0.403897
,174,0.489322
,175,0.576615
,176,0.334757
,177,0.380406
,178,0.207555
,179,0
,180,0.599306
,181,0.0784837
,182,0.261746
,183,0.10331
,184,0.144955
,185,0.10638
,186,0.0742125
,187,0.0505873
,188,0.0455152
,189,0.0208222
,190,0.035905
,191,0.0168179
,192,0.0264282
,193,0.0117459
,194,0.00467165
,195,0.0217565
,196,0.00840897
,197,0.00827549
,198,0.00800854
,199,0.00173518
,200,0.0209557
,201,0.00694074
,202,0.00680726
,203,0.00280299
,204,0.00787507
,205,0.00560598
,206,0.00293647
,207,0.00240256
,208,0.000133476
,209,0
,210,0.016551
,211,0
,212,0.000667379
,213,0.00146823
,214,0.00160171
,215,0
,216,0.00266951
,217,0.000400427
,218,0.000133476
,219,0
,220,0.00694074
,221,0
,222,0.000400427
,223,0
,224,0
,225,0.00226909
,226,0.000133476
,227,0
,228,0.00213561
,229,0
,230,0.00160171
,231,0.000133476
,232,0
,233,0
,234,0
,235,0
,236,0
,237,0
,238,0
,239,0
,240,0.0232248
,241,0
,242,0
,243,0
,244,0
,245,0
,246,0
,247,0
,248,0
,249,0
,250,0.000133476
,251,0
,252,0.000533903
,253,0
,254,0
,255,0.00160171
,256,0
,257,0
,258,0
,259,0
,260,0.00400427
,261,0
,262,0
,263,0
,264,0.000800854
,265,0
,266,0
,267,0
,268,0
,269,0
,270,0.00734116
,271,0
,272,0
,273,0
,274,0
,275,0
,276,0.000266951
,277,0
,278,0
,279,0
,280,0.0049386
,281,0
,282,0
,283,0
,284,0
,285,0.00186866
,286,0
,287,0
,288,0.000266951
,289,0
,290,0
,291,0
,292,0
,293,0
,294,0
,295,0
,296,0
,297,0
,298,0
,299,0
,300,0.0252269
,301,0
,302,0
,303,0
,304,0
,305,0
,306,0
,307,0
,308,0
,309,0
,310,0.000800854
,311,0
,312,0.00266951
,313,0
,314,0
,315,0.00280299
,316,0
,317,0.000400427
,318,0
,319,0
,320,0.00613988
,321,0
,322,0.00093433
,323,0
,324,0.00200214
,325,0.00120128
,326,0.000533903
,327,0
,328,0
,329,0.000133476
,330,0.0149493
,331,0.000133476
,332,0.000400427
,333,0.00146823
,334,0.000800854
,335,0.000533903
,336,0.00320342
,337,0.00133476
,338,0.00467165
,339,0
,340,0.0132141
,341,0.00186866
,342,0.00654031
,343,0.00293647
,344,0.00253604
,345,0.0174853
,346,0.00694074
,347,0.00240256
,348,0.0178857
,349,0.00760812
,350,0.0177523
,351,0.0189536
,352,0.0189536
,353,0.0288308
,354,0.063134
,355,0.013748
,356,0.0652696
,357,0.0612653
,358,0.00093433
,359,0
