Picture Name,Hue Degree,Value (Accumulated saturation for each degree of hue),TEMP1 range,TEMP2 range,TEMP name
Horse3.png,,,0 180,-1 -1,4
,0,0.211498
,1,0.000299431
,2,0.000399241
,3,0.000499052
,4,0.00149716
,5,0.00239545
,6,0.00349336
,7,0.00419204
,8,0.00698673
,9,0.00928236
,10,0.0179659
,11,0.0184649
,12,0.0332369
,13,0.0366304
,14,0.0474099
,15,0.0796487
,16,0.0698673
,17,0.0700669
,18,0.0800479
,19,0.0842399
,20,0.13684
,21,0.0724623
,22,0.0912267
,23,0.0621819
,24,0.0974149
,25,0.0825432
,26,0.107895
,27,0.0761553
,28,0.116978
,29,0.0930233
,30,0.288951
,31,0.0972153
,32,0.116379
,33,0.159796
,34,0.111987
,35,0.118475
,36,0.104701
,37,0.0632798
,38,0.0590877
,39,0.0360315
,40,0.0795489
,41,0.0339355
,42,0.0434175
,43,0.0274478
,44,0.0211598
,45,0.0423196
,46,0.0253518
,47,0.0141731
,48,0.0276475
,49,0.0179659
,50,0.026849
,51,0.016868
,52,0.0243537
,53,0.0133746
,54,0.0156702
,55,0.0178661
,56,0.0169678
,57,0.00538976
,58,0
,59,0
,60,0.211698
,61,0
,62,0.00149716
,63,0.0107795
,64,0.0158698
,65,0.0140733
,66,0.0159697
,67,0.00918255
,68,0.0144725
,69,0.00848388
,70,0.0242539
,71,0.00339355
,72,0.0184649
,73,0.0137738
,74,0.00329374
,75,0.0204611
,76,0.0119772
,77,0.0151712
,78,0.0164687
,79,0.000299431
,80,0.0275477
,81,0.0171674
,82,0.0108793
,83,0.00808464
,84,0.0150714
,85,0.0184649
,86,0.00828426
,87,0.0163689
,88,0.00948198
,89,0.000199621
,90,0.0375287
,91,0.00419204
,92,0.0195628
,93,0.00788502
,94,0.0120771
,95,0.0100808
,96,0.0229564
,97,0.00848388
,98,0.0190638
,99,0.000499052
,100,0.0227568
,101,0.0108793
,102,0.0196626
,103,0.0101807
,104,0.00519014
,105,0.0198623
,106,0.0145723
,107,0.005789
,108,0.0160695
,109,0.0109791
,110,0.0182653
,111,0.0165685
,112,0.0145723
,113,0.00648767
,114,0.0172672
,115,0.02106
,116,0.00788502
,117,0.000798483
,118,0
,119,0
,120,0.135143
,121,0
,122,0.000698673
,123,0.00808464
,124,0.0234554
,125,0.0206607
,126,0.0172672
,127,0.0137738
,128,0.0207606
,129,0.0134744
,130,0.0318395
,131,0.0111788
,132,0.0377283
,133,0.0275477
,134,0.00778521
,135,0.0375287
,136,0.0339355
,137,0.0318395
,138,0.0543966
,139,0.005789
,140,0.0569917
,141,0.0480088
